3,0,2,3,1020,4,5,4,2,2,1,1,1,1019,3,1020,3,5,1020,6,4,3,1,3,3,0,1,0,1020,5,1,1020,1018,1,4,0,1019,2,2,2,1,5,5,1020,6,1020,1020,1018,1019,2,2,2,0,1018,1,0,2,5,4,4,1020,0,3,1015,4
1019,0,1015,1014,3,1015,1017,1019,1020,1018,1018,1012,1017,1015,1016,1016,1016,1019,0,1015,1014,6,1020,1019,1018,1011,0,1016,1018,1013,1018,1016,1018,1011,1018,1019,1020,1016,1015,1016,1015,1013,0,1013,1016,1014,1017,3,1016,1019,1019,1020,1019,1015,1019,1016,1015,0,1020,1012,1019,1010,0,1018,1014
1020,0,1018,1020,1018,1018,1014,1015,1011,1020,2,1017,1015,1016,1013,1014,1018,1015,1019,1013,1015,1018,1019,1016,1016,1017,1012,1016,1015,1016,1016,1017,1010,1014,1015,1017,1017,1016,2,1017,1017,1017,1014,1018,1016,1012,3,1016,1016,0,1016,1017,1019,1020,1018,1017,2,1018,1012,1016,1014,1018,1015,1016,1018
1012,0,1014,1015,1012,1009,1010,1015,1016,1017,1012,1011,1016,1019,1012,1012,1018,1014,1013,1016,1014,1018,1012,1015,1010,1011,1015,1012,1014,1013,1016,1011,1009,1015,1016,1015,1013,1019,1010,1015,1015,1017,1016,1018,1014,1013,1011,1016,2,1015,1016,1016,1017,1016,1012,1015,1011,1014,1009,1015,1009,1016,1018,1016,1009
0,0,1,1,2,1019,1016,1,1019,1017,1015,1016,1,1011,1015,1016,1017,1017,1020,1018,1018,0,1,1018,1018,2,0,0,2,0,1018,1017,1018,1,1013,1020,1020,4,1019,0,1019,0,1019,0,1020,1020,1011,1020,0,1014,0,1018,1018,1018,1,4,1019,1015,1020,1018,1019,1018,0,1019,1019
2,0,1,0,1,1,5,2,1017,1020,1,1019,1020,2,1017,0,1,1020,1,1019,1016,0,1020,1019,1016,1011,1020,1019,1020,0,1015,1019,1019,1,0,1017,2,1017,1,1018,1,1020,1014,1015,1019,1017,2,1016,1018,1,3,1013,4,1017,0,1018,1018,1,0,6,1017,1019,1019,1020,1017
1018,0,1019,7,1,4,7,0,1,5,1017,0,1020,2,1015,2,1,2,1015,1019,1,0,0,3,1017,1015,1020,4,1017,0,1020,4,1020,0,4,3,1018,1018,0,5,0,4,5,1019,1015,3,3,2,4,1019,3,5,4,0,0,3,1,1,1,1020,3,1,0,1018,1018
1018,0,3,4,4,3,5,4,1018,3,0,0,2,2,4,0,1018,2,3,1020,3,4,8,1,3,1017,3,4,1020,1,1,2,1019,1020,0,3,4,0,0,1018,1,8,4,1018,6,3,1020,1019,1020,1019,4,7,5,0,4,3,2,3,4,1020,0,0,3,1019,1017
9,0,1016,1,1,1019,3,0,7,3,0,0,1019,0,4,2,1016,1,0,2,1,1018,1020,3,3,3,2,1019,1020,0,3,1,0,1017,7,1020,0,1020,0,0,5,1019,1018,1019,2,3,1,1,3,1,0,2,4,5,4,1018,2,1018,5,1,4,8,2,8,4
2,0,1,1020,1018,1,4,5,2,5,4,3,0,1020,1020,1020,3,4,1,0,0,4,1,8,6,1019,1017,3,1018,4,1015,1020,1017,1018,1,4,1016,3,3,1018,1,1020,1017,0,1,1020,3,0,0,0,1020,0,0,2,2,1019,1,3,4,5,4,2,1020,1020,3
1019,0,1018,1,4,1,1,1,1,1,0,2,3,1017,4,1,1020,1,1019,0,0,1,3,0,1016,3,0,1020,7,1019,0,3,4,1,7,1020,2,3,1016,5,3,4,1019,0,1,1,1,1,5,3,0,1018,4,1018,1,0,1017,6,1020,1,4,4,1019,2,4
1016,0,1011,1015,1014,1019,1016,1017,1016,1017,1020,1020,1019,1014,1018,1018,1019,1014,1013,1017,1013,1016,1015,1017,0,1020,1014,1015,1017,1019,1016,1019,1016,1014,1014,1010,1014,1018,1015,1015,1018,1020,1015,1019,1016,1019,2,1017,1013,1013,1019,1019,1014,0,1020,1013,4,1012,1019,1016,1009,1016,1015,1020,1018
1013,0,1020,1013,0,1015,2,1020,1018,1020,3,0,1015,1016,1017,3,3,1014,1,1019,1020,1018,1013,1019,7,1018,1018,0,0,1017,1018,1020,5,1018,1019,1,0,1,2,1019,0,1017,1019,1019,1019,1019,1018,1,4,1016,1,0,1018,1015,1018,1019,1014,1015,1020,1020,1018,0,1018,1020,1
5,0,1019,1018,1,1019,3,2,3,3,0,1018,2,1020,1020,1018,2,1,1,0,1,1019,1,0,1020,5,5,1,1018,1,0,1012,2,0,1018,0,1012,4,2,1020,4,1019,0,2,2,4,5,2,3,1018,1019,0,1017,1019,1019,5,1019,0,0,1018,0,3,1,1016,1020
